id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36311019,Superbe appartement au cœur de St Gilles,8151654,Estelle,,Saint-Gilles,50.82646,4.35167,Entire home/apt,40,4,4,2019-09-27,0.98,2,10
36311805,"Appartement coup de coeur à St Gilles, Terrasse",37456744,Lydie,,Saint-Gilles,50.82301,4.34144,Entire home/apt,140,2,3,2019-11-11,1.70,2,155
36311960,Louise 1 bedroom appartment with patio,273026085,Gabrielle,,Ixelles,50.83597,4.3618,Entire home/apt,75,1,16,2019-10-26,3.84,11,0
36313114,Jolie chambre pour 2 dans belle maison de maitre,200866619,Pierre,,Schaerbeek,50.86519,4.37228,Hotel room,40,2,9,2019-08-30,1.99,3,0
36328880,Jolie chambre dans le cœur de Bruxelles,234065573,Martina,,Saint-Josse-ten-Noode,50.85122,4.37264,Private room,50,1,22,2019-11-10,4.89,1,41
36332296,Business studio entirely renovated Schuman area,273227641,Fabio And Angela,,Bruxelles,50.84002,4.38375,Entire home/apt,72,1,1,2019-10-22,1,3,50
36332450,Charmant & spacieux rez-de-chaussée avec terrasse,11962591,Zahra & Louis,,Saint-Gilles,50.82199,4.35017,Entire home/apt,69,3,4,2019-10-04,1.13,1,6
36333457,Grand Place - The Penthouse - 8pers.,19293722,Pauline Et Elliot,,Bruxelles,50.84758,4.35127,Entire home/apt,120,2,10,2019-10-30,2.34,80,43
36335108,Suite avec douche à hydrojet,193887632,Julia,,Forest,50.81349,4.3226,Private room,39,7,4,2019-09-12,1.03,4,179
36336295,"chambre royale dans hôtel de maître, vue sur parc",193887632,Julia,,Forest,50.82129,4.3405,Private room,30,7,0,,,4,318
36338665,Splendid studio in the heart of Ixelles,273026085,Gabrielle,,Ixelles,50.83473,4.362,Entire home/apt,75,1,18,2019-10-30,4.78,11,0
36340107,Grande chambre sous les toits dans maison renovée,200866619,Pierre,,Schaerbeek,50.86542,4.37424,Private room,40,2,5,2019-09-30,1.10,3,0
36340167,"Oh my god honey, come look at this one.",266072699,Max,,Bruxelles,50.85129,4.34601,Private room,55,1,1,2019-11-07,1,1,0
36340368,Apartment 6p Near the center and near EU,244038659,Fabian & Sam,,Ixelles,50.83844,4.36281,Entire home/apt,250,1,14,2019-11-15,4.00,8,331
36340435,Louise Royal Studio,273026085,Gabrielle,,Ixelles,50.83482,4.36334,Entire home/apt,75,1,11,2019-11-03,2.75,11,0
36342114,Design studio louise,273026085,Gabrielle,,Ixelles,50.83557,4.36183,Entire home/apt,75,1,10,2019-11-03,2.54,11,0
36342310,Cosy and Private appartment close to Otan,273296282,Michael,,Evere,50.87367,4.41162,Entire home/apt,67,2,0,,,1,346
36342761,Lovely appartment close to central pedestrian area,273026085,Gabrielle,,Ixelles,50.83591,4.36209,Entire home/apt,75,1,24,2019-10-27,5.90,11,0
36343544,Top location studio in Ixelles,273026085,Gabrielle,,Ixelles,50.83449,4.36197,Entire home/apt,75,1,20,2019-11-03,5.00,11,0
36344296,Chambre & sdb privée dans un loft de 200m2,58439917,Laura,,Molenbeek-Saint-Jean,50.85189,4.32857,Private room,32,2,4,2019-08-01,0.90,1,0
36345846,Close to Châtelain Duplex Apartment 3rd floor,231476878,Marco,,Saint-Gilles,50.82895,4.35232,Entire home/apt,125,1,1,2019-07-07,0.22,15,0
36347035,Cosy residential Interbellum apartment,141988445,Wim,,Saint-Gilles,50.82629,4.35412,Private room,50,1,0,,,1,0
36349045,BRIGHT DOBLE ROOM IN THE HEART OF SAINT-GILLES,140669492,Andrea,,Saint-Gilles,50.8292,4.34312,Private room,25,3,3,2019-08-22,0.86,2,0
36349581,Bureau avec canapé lit,193887632,Julia,,Forest,50.82208,4.33949,Private room,28,7,4,2019-11-01,1.03,4,169
36352605,Appartement très au calme,272971690,Lina,,Bruxelles,50.85268,4.34555,Entire home/apt,55,2,24,2019-11-17,5.71,1,23
36367696,Chambre avec mezzanine dans une maison à Bruxelles,107863921,Vanessa,,Uccle,50.80794,4.36628,Entire home/apt,20,2,3,2019-08-12,0.72,1,17
36373022,Mini-loft d'architecte à Saint-Gilles,137029627,Laure,,Saint-Gilles,50.83073,4.34068,Entire home/apt,59,2,4,2019-09-22,0.93,1,0
36374105,ENJOY a design 3 rooms apartment with bath...,258574233,Sara,,Saint-Gilles,50.82567,4.33987,Entire home/apt,65,1,9,2019-11-17,2.29,2,348
36375900,Superb Ground Floor Appartment at Gare Du Midi,272267781,Yas,,Saint-Gilles,50.82892,4.34021,Entire home/apt,60,1,26,2019-11-03,6.05,1,151
36376070,Cosy and Spacious Apartment in Brussels,273518391,Charlotte,,Etterbeek,50.82818,4.39048,Private room,27,3,12,2019-10-22,2.95,1,1
36376487,Au Matongué,273503737,Sissou,,Ixelles,50.83585,4.36639,Entire home/apt,20,10,0,,,1,0
36383495,Studio spacieux à Bruxelles,273578137,Memet,,Schaerbeek,50.8569,4.40296,Entire home/apt,50,1,26,2019-11-08,6.05,1,16
36404006,Apartment 2 Bedroom Sablon Brussels city center *,258353537,James,,Bruxelles,50.84154,4.35094,Entire home/apt,100,1,34,2019-11-17,8.03,1,312
36409578,Cosy apartment with rooftop in Brussels centrum,21622843,Henri,,Bruxelles,50.82095,4.37166,Private room,60,1,0,,,1,47
36409858,Petite chambre à Bruxelles parking privé couvert,9396453,Ingrid,,Schaerbeek,50.86336,4.37913,Private room,60,5,0,,,7,337
36411911,Appartement - Ixelles - Quartier Européen - Louise,266253702,Jeannette,,Ixelles,50.83594,4.36621,Entire home/apt,100,3,10,2019-11-12,2.68,4,328
36414843,Sablon 2 bedroom apartment 2nd floor,231476878,Marco,,Bruxelles,50.83997,4.35592,Entire home/apt,125,1,1,2019-07-14,0.23,15,0
36415489,Cosy Apartment close to the Center first floor,231476878,Marco,,Bruxelles,50.85185,4.36645,Entire home/apt,85,1,2,2019-07-11,0.44,15,0
36415940,Fully equipped two bedroom apartment Schuman area,273227641,Fabio And Angela,,Bruxelles,50.84187,4.38402,Entire home/apt,99,1,8,2019-09-28,2.03,3,56
36417520,Très bel appartement dans le quartier Terdelt,214246051,Linda,,Schaerbeek,50.86761,4.3888,Entire home/apt,60,1,3,2019-08-03,0.74,1,0
36433605,"PRIVATE ROOM, Floorbed for 1&2persons.FREE PARKING",80096754,Mine,,Uccle,50.78895,4.34516,Private room,32,1,18,2019-11-11,4.43,5,271
36433851,"Proximité gare du midi / centre, full rénové!",252960846,Iolanda,,Saint-Gilles,50.82726,4.34515,Entire home/apt,55,1,30,2019-11-11,6.98,1,40
36437180,Appartement 3  place de Londres,271245931,Oscar,,Ixelles,50.83651,4.36688,Entire home/apt,50,2,36,2019-11-17,7.94,3,234
36440495,Magnifique appartement en plein coeur de Bruxelles,273974108,Tintin,,Bruxelles,50.84515,4.35499,Entire home/apt,99,2,17,2019-10-24,3.81,2,6
36441741,Private apartment at 2min walk from Grand Place,19638980,Carlo,,Bruxelles,50.84993,4.34699,Entire home/apt,130,2,0,,,1,140
36446125,Belle chambre lumineuse dans maison de maitre,200866619,Pierre,,Schaerbeek,50.86361,4.37403,Hotel room,40,2,4,2019-08-23,0.98,3,0
36446472,Curreghem,262709509,Hassouan,,Anderlecht,50.83986,4.32745,Entire home/apt,70,1,1,2019-07-21,0.25,1,89
36447126,Superbe studio ultra-équipé au centre de Bruxelles,41639507,Jean,,Saint-Gilles,50.83348,4.35292,Entire home/apt,60,2,26,2019-11-17,6.90,2,136
36447756,Cosy apartment with terrace,47138924,Agathe,,Etterbeek,50.83093,4.40208,Private room,20,1,3,2019-09-06,0.83,1,0
36449679,Splendid Modern 1-Bed Apartment on Avenue Louise,80687246,Louis,,Bruxelles,50.82704,4.36238,Entire home/apt,150,3,2,2019-08-05,0.52,1,0
36450586,Live&feel the European Capital Brussels,94971415,Ali,,Ixelles,50.83307,4.37416,Entire home/apt,75,2,33,2019-11-01,7.98,1,0
36463870,Rio flat Anderlecht,231337447,Rio Flat,,Anderlecht,50.8279,4.29407,Shared room,80,1,1,2019-10-28,1,3,359
36464175,Appartement Magnifique,164105707,Fernandez,,Schaerbeek,50.84993,4.40082,Entire home/apt,58,1,20,2019-11-12,4.69,1,56
36465252,Zen room perfectly situated,274169164,Arthur,,Etterbeek,50.8367,4.39046,Private room,21,15,0,,,1,0
36466599,Comfortable Apartment 10 mins from EU institutions,259223471,Ali Raza,,Saint-Josse-ten-Noode,50.85006,4.37715,Entire home/apt,79,1,12,2019-10-27,2.83,2,56
36467268,Grande Chambre lumineuse avec terrasse,274183179,Tommaso,,Saint-Gilles,50.82923,4.34336,Private room,35,3,17,2019-10-11,3.86,1,290
36467593,Full  appart In the absolute Centre Brussels.,12814702,Thierry,,Bruxelles,50.84981,4.34677,Entire home/apt,47,2,22,2019-10-27,5.45,1,94
36476592,Splandide appartement spacieux de 3 chambres,41639507,Jean,,Anderlecht,50.8351,4.32887,Entire home/apt,100,1,2,2019-07-31,0.51,2,0
36477918,Cosy Studio,274270141,Chandan,,Etterbeek,50.83667,4.40269,Entire home/apt,650,5,1,2019-09-23,0.52,1,0
36480128,Super Appart Cosy - Ultra Lumineux :),261624944,Pablo,,Forest,50.82516,4.3361,Entire home/apt,60,3,0,,,1,0
36481969,Chambre voyage,108737633,Elia,,Woluwe-Saint-Pierre,50.82779,4.44987,Private room,42,2,1,2019-08-23,0.34,2,169
36495551,(4B) Central lovely apartment / ideal for tourist,222369093,Charles,,Bruxelles,50.85035,4.36641,Entire home/apt,95,1,8,2019-09-27,1.98,6,352
36495763,Appartement 1 chambre lumineux et rénové,50344033,Bernard,,Schaerbeek,50.85704,4.38303,Entire home/apt,32,4,5,2019-08-18,1.28,4,140
36497376,MAISON PAPILLON chambre verte,93396553,CHANMoon,,Schaerbeek,50.8628,4.37921,Hotel room,28,1,7,2019-09-06,1.68,1,262
36499247,Rooftop / Penthouse in vibrant neighborhood !,21581621,Laura,,Saint-Gilles,50.82493,4.34049,Entire home/apt,160,3,4,2019-11-05,2.26,1,166
36499261,Nice room in a sunny flat (Flagey- EU area),6617538,Frédérique,,Ixelles,50.83391,4.375,Private room,38,1,15,2019-09-24,3.49,1,16
36501910,Cozy flat with balcony walking distance fromcentre,806060,Talita,,Ixelles,50.83709,4.36507,Entire home/apt,100,1,6,2019-10-29,1.82,1,21
36506278,"Room in green area, public transport at the door",245912933,Tatiana,,Uccle,50.80843,4.346,Private room,26,2,8,2019-11-12,3.29,1,74
36509894,Grand Duplex lumineux à Ixelles,111389051,Maxime,,Ixelles,50.82661,4.37367,Entire home/apt,50,4,1,2019-08-04,0.28,1,0
36510273,Super-CENTRAL modern APARTMENT,139606240,Zoli,,Bruxelles,50.85495,4.3535,Entire home/apt,69,3,54,2019-11-17,12.37,1,227
36512548,Charming and modern studio in Brussels,122667298,Narjisse,,Auderghem,50.82349,4.40922,Entire home/apt,40,1,9,2019-09-13,2.29,1,0
36512839,Cosy Apartment,80836905,Cristian,,Ixelles,50.83462,4.36908,Entire home/apt,55,2,7,2019-11-03,1.83,1,0
36513176,charming room,274514785,Bastien,,Ixelles,50.83223,4.36018,Private room,42,2,0,,,1,89
36513293,Logement tout confort idéal pour 2 personnes,48236238,Cedric,,Ixelles,50.8359,4.36577,Entire home/apt,77,1,28,2019-11-02,6.51,2,339
36514797,❤️ Heart of Brussels ❤️,34248844,Ahmed,,Bruxelles,50.84759,4.34974,Entire home/apt,69,2,1,2019-11-10,1,1,19
36520911,¡LUXURIOUS newly furnished apartment in Brussels!,274570298,Rita,,Uccle,50.81267,4.35219,Entire home/apt,180,2,8,2019-11-03,2.93,1,157
36521057,Suite Room in the most vibrant area of brussels,18176940,Seyad,,Ixelles,50.83587,4.36654,Private room,45,1,56,2019-11-13,12.63,2,1
36521919,Stylish appartement in historical downtown,274568746,Sam,,Bruxelles,50.84595,4.35374,Entire home/apt,95,1,27,2019-11-03,6.64,1,317
36523279,Appartement Art-Nouveau Brugmann,240826977,Victor,,Forest,50.819,4.35006,Entire home/apt,110,2,4,2019-08-24,0.93,1,365
36530904,Jolie chambre à louer Bruxelles,159768648,Marie-Paule,,Bruxelles,50.86584,4.34289,Private room,30,1,9,2019-11-03,2.67,1,346
36532663,Beautiful room around swan lake,7138669,Leechen,,Auderghem,50.82061,4.433,Private room,38,2,2,2019-11-14,2,5,158
36534677,Beautiful private room around swan  lake,7138669,Leechen,,Woluwe-Saint-Pierre,50.8241,4.43667,Private room,38,2,0,,,5,354
36543123,Appartement lumineux avec terrasse à bruxelles,91348868,Ethel,,Ixelles,50.82016,4.35448,Entire home/apt,75,2,0,,,1,0
36543131,Appartement avec superbe vue !,274717391,Bertrand &,,Forest,50.82184,4.34191,Entire home/apt,70,1,2,2019-07-28,0.49,1,0
36543982,Grande chambre dans une coloc à Etterbeek,274722978,Paul,,Etterbeek,50.83239,4.40222,Private room,18,4,3,2019-08-07,0.69,1,0
36544808,Belle chambre au pied du Mont des Arts,273974108,Tintin,,Bruxelles,50.84374,4.35199,Private room,45,1,1,2019-07-15,0.23,2,0
36545546,Appart avec gde terrasse ensoleillée,274733042,Valérie,,Schaerbeek,50.87611,4.37918,Entire home/apt,40,1,2,2019-07-28,0.50,1,0
36548495,Charming studio with garden,164163711,Constance,,Bruxelles,50.83161,4.35853,Entire home/apt,75,1,6,2019-10-27,2.25,1,0
36554527,The House - Heart of Brussels,21479909,Cédric,,Bruxelles,50.84313,4.35364,Entire home/apt,125,2,14,2019-11-03,3.28,14,55
36557510,Here and there,90165896,Jessica,,Schaerbeek,50.86706,4.37225,Shared room,22,1,13,2019-11-17,3.00,6,329
36561448,Spacious loft in the centre of Brussels,252608888,Tom,,Bruxelles,50.84283,4.34704,Entire home/apt,75,1,20,2019-11-01,5.83,2,48
36569606,A spacious room in a mansion with a private park!,31996905,Julia,,Forest,50.81302,4.3209,Private room,20,90,0,,,5,46
36580674,La Cambre: Modern House 6 studios,75163677,Benji,,Bruxelles,50.81852,4.37274,Private room,90,2,0,,,6,105
36583023,"QUIET in ""LITTLE MOROCCO"" in the HART of BRUSSELS",39600940,Housna,,Molenbeek-Saint-Jean,50.85607,4.33375,Entire home/apt,48,2,3,2019-11-03,0.78,1,114
36583556,"Bel et spacieux appartement lumineux, chaleureux",87012272,Hermann Anicet,,Woluwe-Saint-Lambert,50.8494,4.44572,Entire home/apt,85,1,27,2019-11-03,6.53,1,260
36584128,chambre de dernière minute,274993845,Loïc,,Saint-Gilles,50.83861,4.3389,Private room,27,1,2,2019-10-28,0.48,1,327
36584882,Confortable,119984340,Nabila,,Bruxelles,50.85743,4.35197,Entire home/apt,40,3,7,2019-08-19,1.75,1,0
36585441,La Cambre: Modern House 6 studios,75163677,Benji,,Bruxelles,50.84385,4.35112,Private room,90,1,1,2019-08-13,0.30,6,105
36585943,La Cambre: Modern House 6 studios,75163677,Benji,,Bruxelles,50.81844,4.37275,Private room,80,1,1,2019-08-14,0.31,6,105
36585989,La Cambre: Modern House 6 studios,75163677,Benji,,Bruxelles,50.81869,4.3731,Private room,90,1,1,2019-08-13,0.30,6,105
36586411,La Cambre: Modern House 6 studios,75163677,Benji,,Bruxelles,50.82082,4.37167,Private room,80,1,1,2019-08-13,0.30,6,105
36586682,La Cambre: Modern House 6 studios,75163677,Benji,,Bruxelles,50.82073,4.37259,Private room,80,1,1,2019-08-13,0.30,6,105
36591681,Splendid brand new apartment at  the Grand Place,275046127,Myriam,,Bruxelles,50.84646,4.354,Entire home/apt,275,2,11,2019-11-17,5.00,1,351
36598898,Voyageurs du monde,90165896,Jessica,,Schaerbeek,50.86679,4.37234,Shared room,22,1,15,2019-10-16,3.60,6,302
36599007,Cosy room in a big house in St-Gilles,66699011,Yasmine,,Saint-Gilles,50.82547,4.35338,Entire home/apt,25,5,1,2019-07-22,0.25,2,0
36599879,Luminous and quiet appartement next to the center,275068101,Charlotte,,Woluwe-Saint-Lambert,50.84589,4.4087,Entire home/apt,60,2,3,2019-11-10,2.05,1,48
36603902,"Appartement dernier étage 140 m2, 2 chambres",264775465,Ronald,,Forest,50.82319,4.33416,Entire home/apt,90,15,0,,,1,0
36610664,Beautiful Duplex in Brussels Center (EU disctrict),48094412,Pierre-André,,Etterbeek,50.83778,4.38277,Entire home/apt,125,3,3,2019-10-03,0.76,1,0
36617040,Lumineux triplex à 2 pas du centre de Bruxelles,76113691,Eleni,,Molenbeek-Saint-Jean,50.86329,4.34397,Entire home/apt,100,3,6,2019-11-03,2.90,1,129
36618449,"chambre privée, situation idéale",75525017,Lucie,,Bruxelles,50.84299,4.35176,Private room,28,4,2,2019-08-27,0.67,1,0
36620033,Chambre double cosy Montgomery,55660832,Caroline,,Etterbeek,50.83573,4.40616,Private room,35,3,1,2019-07-14,0.23,1,0
36623322,Private bedroom in Porte de Namur,275268093,Tica,,Ixelles,50.83657,4.36323,Private room,40,2,15,2019-11-10,3.91,2,7
36623791,Appartement Tosca,229859428,Fiona,,Bruxelles,50.84332,4.34603,Entire home/apt,85,3,24,2019-11-18,6.00,2,18
36624094,Grande chambre dans lumineux duplex,25447455,Gwen,,Saint-Gilles,50.82959,4.34322,Private room,35,7,0,,,2,0
36625214,Duplex tout confort avec terrasse situé au calme,102993889,Virginie,,Ixelles,50.82182,4.36068,Entire home/apt,110,7,0,,,2,0
36626722,COSY - CENTER BXL - FLAGEY - NEAR EU,238243548,Gael,,Ixelles,50.82731,4.37218,Entire home/apt,58,1,50,2019-11-09,11.81,1,104
36628722,Spacious bedroom with private bathroom,45420487,Caroline,,Bruxelles,50.8416,4.3469,Private room,60,1,1,2019-07-26,0.26,1,0
36628819,Beautiful apartment next to Grand Place,275307181,Ari,,Bruxelles,50.84581,4.35271,Entire home/apt,125,99,21,2019-11-01,4.96,2,311
36632591,"simple, quiet & efficient apartment",30235391,Alexandra,,Molenbeek-Saint-Jean,50.86286,4.33456,Entire home/apt,55,3,1,2019-08-06,0.28,1,129
36633890,Peaceful & relaxing cove in the heart of Brussels,7061423,Nicolas,,Schaerbeek,50.86169,4.37044,Entire home/apt,85,2,3,2019-11-11,0.83,1,0
36636040,Sunset paradise,275367805,Daniel,,Etterbeek,50.82841,4.38902,Entire home/apt,43,3,3,2019-08-20,0.74,1,0
36638526,1st Floor Amazing Flat Avenue Louise,69626879,Thérèse,,Ixelles,50.83565,4.35892,Entire home/apt,100,1,3,2019-10-06,1.53,3,330
36639488,1st Floor Charming Flat Avenue Louise,69626879,Thérèse,,Ixelles,50.83632,4.35841,Entire home/apt,80,1,12,2019-11-16,3.13,3,351
36644030,Central Appartment Brussels,36153081,Christian,,Bruxelles,50.84761,4.34802,Entire home/apt,45,3,0,,,1,0
36650897,Pretty Studio Of Character In St Gilles (Louise),48121699,Sam & Raphaël,,Saint-Gilles,50.8296,4.35003,Entire home/apt,65,1,33,2019-11-14,8.32,1,296
36657333,Entire lovely place (Apartment)-Best location,275519069,Marygnane,,Molenbeek-Saint-Jean,50.85267,4.31255,Entire home/apt,52,3,34,2019-11-17,8.36,1,39
36657551,Private peaceful and cosy studio,275522249,Maud,,Uccle,50.80432,4.36656,Entire home/apt,65,1,41,2019-11-03,9.53,1,0
36659833,Quiet room with balcony in sunny flat near center.,94694841,Claudia,,Molenbeek-Saint-Jean,50.84907,4.31591,Private room,19,1,1,2019-08-04,0.28,1,0
36665861,Spacieux et calme appartement 2 chambres,30138409,Faiza,,Uccle,50.81286,4.3411,Entire home/apt,72,3,2,2019-07-28,0.49,2,0
36686076,cozy ixelles,275736256,Maya,,Bruxelles,50.82229,4.369,Private room,25,28,3,2019-09-06,0.89,1,0
36689678,Appartement atypique,10129548,Mathieu,,Ixelles,50.81027,4.39255,Entire home/apt,120,2,0,,,1,0
36690928,Near Gard du midi,59570240,Lior,,Saint-Gilles,50.83164,4.34228,Entire home/apt,59,1,17,2019-11-17,6.99,3,26
36693956,Clean and cosy: private room with view to the park,18575505,Richard,,Etterbeek,50.83818,4.39546,Private room,60,1,18,2019-10-28,4.74,1,37
36695140,2Standing Apartment Louise/ Toisoin d'Or - center,50224886,Albert ( Avraham ),,Ixelles,50.83589,4.36093,Entire home/apt,79,2,23,2019-11-15,6.11,3,50
36697159,Chambre privée,217596304,Brigitte,,Ixelles,50.81059,4.3915,Private room,27,2,22,2019-11-15,5.41,1,335
36698394,Jacuzzi Oasis...,26177564,Francesco,,Bruxelles,50.88866,4.42258,Entire home/apt,120,3,0,,,2,36
36698630,"Cozy studio for long stay, ref 2-6",23082521,Serenia,,Schaerbeek,50.86332,4.37905,Private room,20,90,0,,,83,78
36709392,Amazing huge room with private bathroom and toilet,15293324,Ruxandra,,Saint-Josse-ten-Noode,50.84903,4.37045,Private room,50,2,3,2019-10-06,0.78,1,291
36713511,Coeur de Bruxelles ! Centrum of the city,275945888,Arnoub,,Bruxelles,50.84789,4.35547,Entire home/apt,66,2,1,2019-08-11,0.30,1,0
36715875,Studio Louise - Centre,42603508,Benedetta,,Saint-Gilles,50.83364,4.35479,Entire home/apt,75,3,7,2019-11-03,2.92,2,162
36717404,Chambre dans un spacieux et lumineux appartement,30138409,Faiza,,Uccle,50.81133,4.34021,Private room,44,1,3,2019-09-20,0.97,2,1
36723044,Kot lumineux et très propre,45732269,Kadiatou,,Bruxelles,50.86136,4.3549,Private room,25,3,2,2019-08-31,0.58,2,4
36729986,APPARTEMENT D'UNE CHAMBRE ET DEUX LITS DOUBLE,274564923,Daniel,,Schaerbeek,50.85107,4.39226,Entire home/apt,55,4,3,2019-09-29,0.83,1,0
36742967,Sunny minimalist flat,20183899,Francesco,,Saint-Gilles,50.83408,4.35331,Entire home/apt,80,20,7,2019-11-03,2.06,1,57
36744424,Sainte Catherine's Big Apartment (2 Bedrooms),74669142,Fred,,Bruxelles,50.85266,4.34692,Entire home/apt,124,1,19,2019-11-03,4.83,3,146
36749572,Une chambre dans une maison avec jardin.,80066627,Roshier,,Molenbeek-Saint-Jean,50.85042,4.3357,Private room,30,2,2,2019-08-19,0.54,1,16
36749615,Cosy apartment,76885134,Alison,,Ixelles,50.83321,4.36419,Entire home/apt,50,1,10,2019-09-28,2.54,1,0
36756259,Résidence Brussels Center 11,186741451,Kamil,,Bruxelles,50.84666,4.34874,Private room,70,1,6,2019-11-02,1.57,3,343
36756767,Résidence Brussels Center 12,186741451,Kamil,,Bruxelles,50.84715,4.34857,Private room,80,1,6,2019-11-03,1.67,3,330
